User,Rating,Date,ReviewText
Rajat Bhatia,Rated 4 stars out of five stars,15-Apr-20,Remove use of wallet money option not available every time wallet money use some time we don't want to use wallet money
polluxx india,Rated 4 stars out of five stars,15-Apr-20,Experience just good not better because I have wallet upgrade but its not done through aadhar kyc resolved issue.
Sukhe,Rated 5 stars out of five stars,30-Apr-20,I lost my every my account deatils in my account i am login to mobikwik and i see my every deatil is lost i see my account just like a new user plz solve my problem my account wallet. Rs 10 ruppes and i have 90 super coins
Augustin Rajkumar,Rated 5 stars out of five stars,04-May-20,"Nice,,but need to update new address as like secondary"
Harish miree,Rated 3 stars out of five stars,05-May-20,It's good to easy recharge and doing a lot of this wallets
Rajendra singh,Rated 5 stars out of five stars,11-May-20,Gud application for money transfer and on-line transaction
Murugan Loganathan,Rated 3 stars out of five stars,12-May-20,Your transfer charges are very high if I need urgent cash from my card to Bank. Please consider reducing.
Sandip Rajput,Rated 5 stars out of five stars,02-Jun-20,"Easy to use, and very fast processing"
Mukesh Rawal,Rated 1 stars out of five stars,04-Jun-20,Very worst customer care service no contact number chatting repley very slow. If use this app on your own risk
mahesh Pesala,Rated 1 stars out of five stars,20-Jun-20,Useless app gift card purchase is always a problem
Ansune Se,Rated 1 stars out of five stars,29-May-20,Whats happening in app .last two day auto close when filling recharge amount
govind rajan,Rated 5 stars out of five stars,09-May-20,Great payment app. You will find discount for every purchase
Avilash Karmakar,Rated 3 stars out of five stars,26-Jun-20,Normal payment app. Not give many offer.
Veeresh Yaddari,Rated 1 stars out of five stars,03-Apr-20,Scratch card is 1 month limit what is this i scratch yesterday show one day limit today go to option showing 1 month limit what is this mother f***
Pravin Shiyani,Rated 1 stars out of five stars,05-Apr-20,When I am trying to recharge international number it's always error 😡😡😡😡😡😡
subha sundar,Rated 4 stars out of five stars,28-Apr-20,Good app to do recharges & bill payments. Customer support should improve.
Virat Bharti,Rated 1 stars out of five stars,29-Apr-20,I paid zip bill two days late. With penalty charge. Even after that the service off my zip is showing. Help and support is no responding. My payment was delayed due to the current problem. But paid before the month was over.
Abhishek Panchal,Rated 1 stars out of five stars,04-May-20,Worst app I ever use....no specific method....not a single this working properly ......even my amount also deducted from wallet
Shivdatt Rajpoot,Rated 1 stars out of five stars,22-May-20,Rushed app i lost mony on time of fee pament complend but not helped by any one do not use this install any other suporting app .i will post all problem on social media and suggest everyone to unistall this app with low rating .most bad app forever 🚫🚫🚫
patel kaushal Hasmukhbhai,Rated 5 stars out of five stars,17-May-20,Very nice application and give supercase and also chance to that supercase uses in various diffrent purpose
Vivek Dixit,Rated 5 stars out of five stars,14-May-20,One of the best application and fast service provider.
Jignesh Bhanushali,Rated 1 stars out of five stars,19-May-20,"Waiting for refund of IRCTC tickets since 25 days but still not received even after sending all details, Everytime I called I got just 1 answer to wait for 24-48 Hours and its been 25 days I am waiting everyday to get any update but all efforts are in vain ticket number 14740635"
Aditya Kansal,Rated 1 stars out of five stars,23-May-20,"Most pathetic app on play store, paid my broadband bill via this app ,my money got deducted from my bank but payment was unsuccessful."
Athar Darwaish,Rated 5 stars out of five stars,24-May-20,"Customer service..wallet to bank account..everythijg is amazing.. after the painful exp with paytm I started using mobikwik, I am very happy.."
G.lokesh G.lokesh,Rated 5 stars out of five stars,04-Jun-20,1st attempt to transfer Money from credit card to bank Was sucessfull without any problem hope this will Continue in future allso
Prabhu Singh,Rated 1 stars out of five stars,06-Jun-20,This app have a bug when recharge error also cut my money from bank
Vijay Chadokar,Rated 4 stars out of five stars,23-Jun-20,App's interface needs to be improved.
Vagabond 007,Rated 5 stars out of five stars,05-Jun-20,"Mobikwik. The name of trust ig. Transactions are really KWIK and easy.❤ Buddy is almost everywhere to help you save some money i.e accepted by almost every online platform like GROFERS,BIGBASKET,BEWAKOOF,MYNTRA,AJIO blah blah. Better than any other wallet like PAYTM,PHONEPE."
prem sharan,Rated 1 stars out of five stars,24-Apr-20,I try to add rupee 150 and 152 two different times amount is debited from my card and there is no balance updat in my mobikwik wallet.There is no support/helpline so can contact someone from mobikwik.
harsh gupta,Rated 5 stars out of five stars,07-Apr-20,Fantastic app....... it's very useful in comparison of Paytm.....
Ankit Starr,Rated 3 stars out of five stars,07-Apr-20,This app is very useful & easy. But sometime does not send OTP soon.
Vijay Chandra,Rated 1 stars out of five stars,13-Apr-20,The worst app it fixed my money and not opening at all it will ruin data money and peace of harmony
Rajesh Sureliya,Rated 2 stars out of five stars,19-Apr-20,I don't know how security on this app about transaction. I received otp yesterday but i didn't register on this app so i request to team please make check
Vodela Shanker,Rated 1 stars out of five stars,22-Apr-20,"Worst app with worst customer service. I have made a transaction of Rs. 126 with apollo pharmacy on 2-4-2020. To my surprise, the amount was deducted twice from my Mobikwik account with the same transaction ID and still the transaction was failed, so I have to pay the amount Rs 126 in cash, which I did. On raising a grievance, no proper response was being given to me. Customer care services are very important to maintain confidence. Unfortunately the same is lacking in the Mobikwik!"
vicky shaw,Rated 3 stars out of five stars,01-May-20,Great aap for recharge billpayment etc.i like the most of about super cash system .
ramesh marripally,Rated 5 stars out of five stars,21-May-20,"Best app to make the payments with lot of gifts, sorry for using it too late.. 😊"
Marana Mokkai,Rated 5 stars out of five stars,01-Jun-20,Very useful app. And nice support from customer care
Shiv sagar Chauhan,Rated 1 stars out of five stars,01-Jun-20,Worst apps ; super cash bonus is not applicable for any recharges. 😢😭
Tai Taram,Rated 5 stars out of five stars,30-May-20,Its a preety good app for digital transaction. I just love it.
Mutahir Bhat,Rated 1 stars out of five stars,06-Jun-20,Many a times my money deducted but never got refunded. Not caring about the customers. And now a days hardly giving any offer.... 👎👎👎👎👎 Not a good app
NISHANT KARVE,Rated 5 stars out of five stars,01-Jun-20,A Great 👌 wallet App for rechages and pay your bills instantly and also give good rewards.
Bantei Nongrang,Rated 5 stars out of five stars,18-Jun-20,Mobikwik is the best app I have ever met. It gave lots of supercash and customer service is very helpful to me. I have to give a 5 🌟 to Mobikwik.
yeshwanth babu,Rated 2 stars out of five stars,04-Apr-20,"Very disaapointed,i have availed an loan from DMi finanace through mobikwik.after 6 month i emi payments i requested for foreclosure of loan account.DMI had send me account details to credit the foreclosure amount.i have made payment on 24th march 2020.till now they have not acknowledged my paymemt.i have repeatedly send mail of confirming my payment with bank statement.still they have not sent any confirmation.mobikwik help cent doesnt address this issue.after repeatedly complainig."
Pratyaksh Katiyar,Rated 1 stars out of five stars,08-Apr-20,Worst app dont download i recharge airtel number and after money deducted from account and recharge not successful.😡😡
lakshmi pathi jj,Rated 5 stars out of five stars,11-Apr-20,Superb UI. Interesting App. 200 times better than PAYTM.
nil rohit,Rated 1 stars out of five stars,08-Apr-20,I can't able transfer wallet balance to bank account and when I try to call helpline no so much waiting there sorry to say that it was horrible experience for me
mohideen khan,Rated 1 stars out of five stars,19-Apr-20,"Worst application,I did 2 recharged today I got message but not credited to particular account number, please I need my money back thanks."
Abhinandan kumar jha,Rated 3 stars out of five stars,28-Apr-20,This app is too good.. U can use easily.. But the problem is they don't give u many offer on Reacherge nd etc..
Neelu Porwal,Rated 5 stars out of five stars,16-May-20,Nice app.... Easy access....... Easy transaction........ Easy to use........... Safe and secure........
