User,Rating,Date,ReviewText
Anshu Aman,Rated 1 stars out of five stars,06-Jun-20,The app is good in past but developers are making more and complex for user.In previous version is good for user but now phone pay is best
Ranjeet Gami,Rated 1 stars out of five stars,04-Jun-20,"Letest update is very slow and not visible all payments or recharge option like broadband, LIC, electricity payment option"
Wasim Afsar,Rated 1 stars out of five stars,07-Jun-20,In new update not able to add money to my paytm bank account with my debit card. They just want us to add money through wallet and so they can charge for that 😡😡😡
Ramesh Pebbuli,Rated 5 stars out of five stars,03-Jun-20,Previously it gives good cashback offers for upi transactions and other payments but now didn't give any such cashback offers... Requesting you to add some cashback features to this..
KuLDeeP ChouHaN,Rated 4 stars out of five stars,14-Jun-20,"Very useful app for pay bills and recharge payment but fund transfer in any bank is very costly, so please improve"
Roshan Hansdak,Rated 2 stars out of five stars,25-Jun-20,"After updating gallary option gone form where we can pay without going to any shop's through QR code , what kind of updates it is."
NIDHI SINGH,Rated 1 stars out of five stars,10-Jun-20,This app doesn't show cashback and offers. I watched in television that there is a cashback offers upto Rs. 150/- on recharge of DishTV but it was not updated on the app.
KR Test,Rated 1 stars out of five stars,14-May-20,"Very risky app -- always asks for location, wont even let me login without giving location access. Typical chinese intrusion of privacy. Another issue - why cant we use the website as is - why do we need to scan QR via app? So that you can map identities (pc + mobile device) and continue data mining? Secondly why do I need to create ticket - you seen my review, not track it internally? Always on watch to map users eh? Who are you trying to fool?"
Yash Shukla,Rated 5 stars out of five stars,06-Jun-20,Make it less heavey please. It gets stuck at the start. Other than that its best in the segment and does the work efficiently
aravind sethuraman,Rated 1 stars out of five stars,14-Jun-20,Credit Card Bill payment not going through in Pay TM app... I need to pay 2 Credit card bill..someone look into this and resolve the issue asap...
Nikhil Kumar,Rated 3 stars out of five stars,27-Jun-20,My bank account has been linked to my phone number since one month but it is still showing unlinked.
Ansh Malik,Rated 1 stars out of five stars,28-May-20,"Previously, this app was working awesome with easy transactions and the app use to work very smoothly , but from last update , it is not working properly . I have uninstalled it and after reinstalling there is problem in fetching my data too It is taking too long to process any command , as i want to pay my electricity bill but the only thing i got is ""fetching data"" , it is getting worst day by day Please do something to fix it I used to love this app, but now it is taking hell out of me !!"
Sandeep Gole,Rated 1 stars out of five stars,09-Jun-20,Worst app for payment transfer to mich completed....its better to use case option or go to other mode....its 1/2 star rating to whole stupid team
Football Insane,Rated 4 stars out of five stars,13-Jun-20,It is easy to use the app. But problem arises when bit is time for kyc .Once if you have used the document you cannot use it again.
Noor Mohammad,Rated 1 stars out of five stars,18-Jun-20,"I have an request, please provide an option of fingerprint unlock while open the app in starting (like in Phonepe & Google Pay), now paytm is having this option for opening passbook only"
Pankaj Thakur,Rated 2 stars out of five stars,06-Jun-20,One problem i have with this app is i get vouchers after every payment which are none of my business. It would be better if i got cash after payments.So people will do even more transactions.
Ashok Kisku,Rated 5 stars out of five stars,17-Jun-20,"This app helped everyone throughout INDIA after demonetization for odd small figure payments. Still now , not only I use it for booking Air / Movie Tickets... but I use also for my daily groceries. It's a one window app for almost many things."
Rakshith G,Rated 1 stars out of five stars,16-Apr-20,"Best app for recharge & bill payment. (issue related to cash back offers) From the recent updates, noticed that we cannot check the reward for the respected transactions, before completing the transaction. Now its difficult to choose the appropriate offer to get maximum benefit. Please fix this problem. I'm rating 1 star so you notice this post & make updates, will change the rating back to 5 when you fix this issue. Thank you."
Ashutosh,Rated 1 stars out of five stars,22-Jun-20,Cant add money through my visa debit card anymore. Used it for around 3 years. But you guys have forced me not to use Bank anymore!
Nitin Singh rawat,Rated 5 stars out of five stars,13-Jun-20,"good app.. but please allow to add money to paytm payment bank from any card (mastercard, visa). Otherwise no comparison between paytm and other apps."
Shikhar Dwivedi,Rated 4 stars out of five stars,08-Jun-20,Sometimes it take much time to load passbook... But except that... All functions are perfect.
Prashanth Nampelly,Rated 1 stars out of five stars,13-Jun-20,"Paytm app good, one of the worst thing how to add money to my paytm payment bank....threre is no option of debitcard to load money please change the fuctionality add through debit cards like visaastro, master debit cards"
Manoj Kumar,Rated 2 stars out of five stars,27-Jun-20,Its good and easy to use but now here is no option to add money in account by debit card
Abhinandan Gogoi,Rated 1 stars out of five stars,20-May-20,"It WAS a very good app for almost EVERYTHING!! It keeps getting logged out automatically, everytime I try to do something (add money, passbook, etc.). I can't even go one step away from the home page. I have tried everything from clearing cache/storage, to reinstalling it. I even uninstalled all apps which may clash with Paytm like TeamViewer, etc.. Nothing seems to work! I even tried to contact support, but no response from them. Please fix this issue asap!!"
